motion_state,axdt_sum,aydt_sum,azdt_sum,gxdt_sum,gydt_sum,gzdt_sum,adt_sum,gdt_sum,axdt_var,aydt_var,azdt_var,gxdt_var,gydt_var,gzdt_var,adt_var,gdt_var,axdt_min,aydt_min,azdt_min,gxdt_min,gydt_min,gzdt_min,adt_min,gdt_min,axdt_max,aydt_max,azdt_max,gxdt_max,gydt_max,gzdt_max,adt_max,gdt_max
turn,-1.0476094446703792,0.6407259412109851,9.79933708190918,0.003136778745922584,-0.0005745424657652621,0.27471686065196993,9.897923117449816,0.2761820678918057,3.473946025014342e-05,1.0802230122907518e-05,3.750800270131104e-06,1.2810335056512633e-08,7.224412645538342e-08,1.1588436521615599e-07,5.468297333700163e-06,1.2043260262964087e-07,-0.022998900413513185,-0.0013026954233646393,0.09378623962402344,-0.0003019312955439091,-0.0005852828919887542,0.0021584324538707735,0.09446271551053154,0.002167377915985086,0.0022186334431171417,0.01263960599899292,0.10296041488647462,0.0002497817762196064,0.000483076274394989,0.003301766812801361,0.10491095367457313,0.0033452149217671964
turn,-0.9017222433350981,0.3196281972154975,9.784424228668213,-0.00027749316999688725,0.0020480164024047555,0.2124832470715046,9.87329071278079,0.21714185256931853,4.496445092120558e-05,3.964366518682933e-05,9.433894907130216e-06,5.6693225046806524e-08,1.4480597491661934e-07,2.452124695014103e-08,1.0037281322911092e-05,2.4284843121477956e-08,-0.023358755111694336,-0.011676983833312988,0.08991236686706543,-0.0005110606551170349,-0.0005138514935970306,0.001734037846326828,0.09111112491358335,0.0017673790292730147,0.0045337161421775815,0.01878758192062378,0.10455317497253418,0.0003700867295265198,0.0008547197282314301,0.0023273667693138123,0.10618932194178896,0.002411990603088423
turn,-0.9230657756328583,0.053272868300555276,9.759561996459961,-0.012423074233868193,0.032185071132844315,0.16241713762283325,9.8402738577026,0.16912588543328352,5.589842989536924e-05,1.8052169425327916e-05,1.421256065857111e-05,2.1384724137696138e-08,9.524331156282231e-08,2.110151267015292e-08,1.4723684504721548e-05,3.3282381426091155e-08,-0.020172324180603027,-0.012743059396743774,0.08728055000305177,-0.0004963558912277221,-0.00015657976269721984,0.0013328710198402406,0.08803423274083351,0.0013335384074770805,0.013142920732498169,0.01110282063484192,0.11064722061157227,0.00019751541316509247,0.0009798968583345413,0.0019131191074848175,0.11134039749707196,0.0020286250607608925
turn,-0.7893416929990054,0.310595487318933,9.789119367599488,-0.0019123488326295048,0.005213909970407258,0.1172634533047676,9.843031603060764,0.11890578507604443,1.7249942899160457e-05,1.6757639762098257e-05,7.982881901138113e-06,9.428097671986349e-09,2.3841895391093524e-08,6.730791294459384e-08,7.759830149049323e-06,6.451464253758421e-08,-0.016401655673980713,-0.005605332255363464,0.09126623153686524,-0.0002686922997236252,-0.0003484601154923439,0.0006970255076885224,0.09207264303100632,0.0007134013745423275,0.004579017758369446,0.011769884824752807,0.1043904972076416,0.000267318282276392,0.0002938747592270374,0.0016240422427654267,0.10476663390064878,0.0016300253551792202
turn,-0.4189650597516447,0.41226686748676,9.926902294158936,-0.0029958119182265366,-0.00855063938884996,0.05483568489551544,10.08410350645449,0.07517344597567927,0.00013154226794818977,0.00015534455979654324,0.0002680081006553067,1.2503548818535927e-07,1.5251066217422247e-07,1.8443395770385368e-08,0.0002720405163000671,3.720102907031383e-08,-0.02583437204360962,-0.029874210357666017,0.054530572891235356,-0.0009677015990018845,-0.0008610436320304871,0.00025714127346873286,0.05487652150012546,0.0002861227381708678,0.024673807621002197,0.03296495676040649,0.15268017768859862,0.0009728709608316421,0.0006438464671373367,0.0009368004649877548,0.15473877683468376,0.0013038021625960952
turn,-0.7212706307694317,0.12428153703192948,9.660381331443787,-0.0018602680924959714,0.00630400590642239,0.0753700914978981,9.722898934237488,0.08127867206878638,1.9011049621999206e-05,3.466281433659163e-05,0.00022472798625960556,5.484158486296158e-08,3.321413384142655e-08,1.009770771706146e-08,0.0002101070024170567,9.025067530579343e-09,-0.02052077054977417,-0.016479570865631104,0.04653250217437744,-0.0008927766978740693,-0.0002885827235877514,0.00046187762171030045,0.04894322238506927,0.0005841062397785415,0.0033560502529144287,0.014532767534255982,0.13394856452941895,0.0005816425383090973,0.0005092773213982582,0.0009280525147914887,0.1348226228640317,0.0013207674293510227
straight,-0.5503982257284225,-0.006733460304094482,9.746354427337646,-0.00668563325831201,-0.005319340883288532,0.06368075856938958,9.781684549266759,0.0691293046675138,2.636795050185651e-05,1.2321881506890317e-05,1.8777394924265667e-05,2.5966112179937808e-08,2.8408164190016007e-08,2.443425171664432e-08,1.8381928780768036e-05,1.3088460173084164e-08,-0.014373313188552856,-0.012266876697540284,0.08943095207214356,-0.00037528861314058305,-0.00046822499483823777,0.0002464669570326805,0.09014201638110574,0.0003877633964634826,0.01920965313911438,0.006324063539505005,0.10517728805541993,0.00037250086665153504,0.0002468594163656235,0.0008864027261734009,0.10617802938743391,0.0009133693535288603
straight,-0.1029790691845119,-0.18651727199554444,9.789023189544677,-0.004198191322998355,-0.014917855546518696,0.0011992640281096101,9.820606635076818,0.029908840054322493,2.6189753275484235e-05,3.139038362318369e-05,2.9727215429427588e-05,3.115554461378768e-08,2.0006251192915097e-08,2.574923204767584e-08,2.9332979193896146e-05,1.0958173844819941e-08,-0.012661384344100952,-0.017084026336669923,0.08417083740234375,-0.0005441729351878166,-0.0004494288191199303,-0.0003038606606423855,0.08461186773309932,8.09246882839393e-05,0.016839739084243775,0.01317891001701355,0.10877321243286132,0.0003841143846511841,0.00017352934926748276,0.00038780707865953445,0.10903772667268552,0.0006017899232628415
straight,0.23695865102112293,-0.19808446059469134,9.795649781227112,0.003328873008795199,-0.016037762440391817,-0.029307902697473767,9.835018401165604,0.04015447731315541,3.635591110035385e-05,2.9403707954244022e-05,7.450659340818535e-05,2.0759138628844336e-08,3.9502219029669154e-08,6.339776628132896e-09,7.18373782215282e-05,1.7597329421495355e-08,-0.010498290061950685,-0.0167027485370636,0.06817891597747804,-0.00033043507486581804,-0.0006472218036651611,-0.000507468469440937,0.07019872158757888,0.00018913931648292914,0.016018937826156616,0.01385805606842041,0.12141846656799317,0.0003190263360738754,0.00022111888974905015,-7.349967025220394e-05,0.12221686168904768,0.0007989071722483576
straight,0.34677357180044055,-0.2399182647606358,9.69185471534729,-0.017202552719390952,-0.0027737302125751743,-0.02794101819396019,9.750059360541096,0.04991937839049961,5.5559740378577316e-05,4.000866188620057e-05,6.503306620527021e-05,8.844993580760676e-08,6.47596822464763e-08,8.119518248130767e-09,6.425833444878069e-05,1.9145051269578714e-08,-0.01497442364692688,-0.015070117712020874,0.0813808536529541,-0.0007594498246908188,-0.0006220721825957299,-0.0004611058533191681,0.08258502934115228,0.0002072536953426645,0.019652841091156007,0.014293704032897949,0.11512218475341797,0.0004833291843533516,0.0003944290429353714,-2.2643841803073883e-05,0.11518396368622737,0.0008990038462241575
straight,0.2323799176234752,-0.17395365831442178,9.938028221130372,0.008739689275453202,0.012085931548499502,-0.02169144987128675,9.963952625993691,0.03501511041052538,1.7676075693651513e-05,2.5586553254870037e-05,5.796590010839219e-05,3.777578999836853e-08,2.4904402097416715e-08,3.9103087890621055e-09,5.762381110668763e-05,1.2743324166034226e-08,-0.007365596294403076,-0.011649330854415893,0.0842873764038086,-0.0002924812212586403,-0.0001998092420399189,-0.0004080474004149437,0.08480534713651866,0.0001475547593706086,0.01111764669418335,0.011820346117019653,0.12328214645385742,0.0005138376727700233,0.0004753856360912323,-8.243649266660213e-05,0.12351756700175405,0.0006127652814486913
straight,0.11823217764031142,-0.08894040567800403,9.792002573013306,-0.0015263506994233466,0.008762877219123767,-0.022970802276395263,9.818928347096131,0.03224094023832057,3.057370230201444e-05,1.9784552494325896e-05,1.3563778890038162e-05,1.7540062075060123e-08,2.994137586621386e-08,5.898735384947021e-09,1.2795745613951095e-05,9.672829223731701e-09,-0.0117082679271698,-0.010802079439163208,0.0893464756011963,-0.0003152544796466827,-0.00036613106727600097,-0.00038055628538131715,0.09006077577462093,0.0001626843624702715,0.012710568904876708,0.01027315616607666,0.10607428550720215,0.00029585333541035655,0.0003800329193472862,-1.0095981415361167e-05,0.10641411189063553,0.0006125424758021911
turn,0.21740882284007967,-0.12332052303128876,9.734674549102783,-0.0038939421654868057,-0.01728372253182897,-0.040884930435568095,9.753269443446596,0.05100987208048838,2.0209719292716873e-05,1.0110696797811883e-05,4.9146648300554e-06,3.1777950521991094e-08,3.193562094672622e-08,6.717106358916435e-09,4.941978711475119e-06,8.1539442113573e-09,-0.00802018940448761,-0.007389187216758728,0.09286605834960937,-0.00043286241590976713,-0.00044331718236207963,-0.0005700379610061645,0.09312609795278659,0.0002509728419023564,0.011428607702255249,0.008316303491592408,0.10275088310241699,0.0002647983469069004,0.0004173760488629341,-0.0002293113060295582,0.10281410849383113,0.0007489624672889852
straight,0.3374765059072524,-0.25397087156481574,9.79726450920105,0.0007654052064754068,-0.00276851333619561,-0.0480869298428297,9.831450632244765,0.05975397455591661,2.9420937019503682e-05,1.8520307310952644e-05,1.4850714681735603e-05,7.177117088811294e-08,6.085170449234368e-08,6.3376402193351265e-09,1.3030537257369497e-05,1.270454163038657e-08,-0.0060119318962097166,-0.013568776845932008,0.08948817253112794,-0.0005443037673830986,-0.00043322786688804627,-0.0006426844000816345,0.09064188536203686,0.00036996370725443813,0.01815253734588623,0.008703544735908508,0.10699168205261231,0.0005736426264047622,0.0004781187325716019,-0.0002505440637469292,0.10708873237723199,0.0008451040623614031
straight,0.2775937253050506,-0.21626327504425719,9.824336214065552,-0.0022952778053479503,0.004764651097648311,-0.018414598154340638,9.850429825188328,0.028979720575695977,2.462193518354881e-05,1.440544832836431e-05,2.1915469552480634e-05,2.0637713394278885e-08,3.246161219965729e-08,6.793309794347155e-09,2.1593599175675843e-05,1.2139445572775532e-08,-0.010625734329223632,-0.012089270353317262,0.08729860305786133,-0.00042059026658535,-0.0003586006909608841,-0.00040883567184209826,0.08788461969533232,1.9196872407964667e-05,0.012490005493164064,0.008138278722763062,0.10786629676818849,0.000361933670938015,0.00039620719850063323,1.3561327941715717e-05,0.10812242783326609,0.000528613089450043
straight,0.14226565109565853,-0.2622552466409979,9.797462797164917,0.009105125931091607,0.012361483174518071,-0.014199330260162242,9.823111486891701,0.02981872975258128,2.905459110746383e-05,1.276731610136399e-05,1.0391502106950845e-05,1.471863169887852e-08,3.6995734835201886e-08,6.5803769652421886e-09,1.0372531315709385e-05,1.2655745547263334e-08,-0.010578198432922363,-0.011222301721572877,0.08799983978271485,-0.00019790612161159517,-0.000285528339445591,-0.000387456975877285,0.08828142952946348,8.081261555312353e-05,0.012719229459762574,0.0072946369647979735,0.10346138000488281,0.0003622464463114739,0.0005637143552303315,-5.202561151236296e-06,0.10352231256728775,0.0006175373853797165
straight,0.09861457455903291,-0.2557094708550721,9.815131273269653,0.002822677384974668,0.006153290442889556,-0.02568059735465795,9.832175481176826,0.032064322133671316,1.8449734938024273e-05,7.573830841254123e-06,1.735000891364865e-05,1.6517258757916946e-08,1.5295664223283274e-08,7.79066225822374e-09,1.713512890117552e-05,6.9978092287597245e-09,-0.008936774134635925,-0.008309214115142823,0.08853766441345215,-0.0002959692850708962,-0.000260353647172451,-0.0004392323642969132,0.08866950028390133,0.00014607711445925852,0.010741393566131591,0.00460586428642273,0.10846213340759278,0.00041454192250967026,0.00029393063858151435,-6.303211208432913e-05,0.10851935231001916,0.0005187579564365008
straight,-0.026781843807548285,-0.21720533597050234,9.823698501586914,0.0006562260592181701,0.01104409924009815,-0.00038125693998154015,9.851191971682535,0.032912707885609294,3.452262231648501e-05,1.4704568893444595e-05,1.238053012629267e-05,2.396466034027814e-08,6.887610392532507e-08,2.6649444758277594e-08,1.1806146818072758e-05,2.244998449426151e-08,-0.017852325439453125,-0.011549057960510254,0.09129967689514161,-0.00029659777879714966,-0.00045934122055768967,-0.00034754205495119095,0.09179372833780913,4.23129036319128e-05,0.013381361961364746,0.008334110379219056,0.10779377937316895,0.000487767793238163,0.0006228895485401154,0.0003102864511311054,0.10781020102991229,0.0006708198469727879
straight,-0.09322357116267085,-0.08568564976798371,9.760154685974122,0.0013730438315906212,0.005227500914770644,0.011772338726732414,9.779618681086795,0.02910366300093523,2.595812119723258e-05,1.0164900816108682e-05,1.7605027669420745e-05,3.6783389553925356e-08,3.993849055805283e-08,7.814037396928688e-09,1.69311417511734e-05,1.592751086267603e-08,-0.01516708254814148,-0.008138203024864198,0.08524982452392578,-0.00037405699491500856,-0.000285007581114769,-6.985369604080916e-05,0.08582139756782164,6.595692012455885e-05,0.010436900854110719,0.010184819698333741,0.10901027679443359,0.0003578219935297966,0.0004700900986790657,0.00030065344646573066,0.10940244446475596,0.0005682584026209294
turn,-0.35413715756614694,0.12592238456127233,9.785927219390869,-0.0019219377508852631,0.00021188911217905128,0.06112586473114789,9.80526546517674,0.06440583651316986,1.4065857174152118e-05,1.0099597964275957e-05,1.568441225654109e-05,4.983434147833233e-09,2.7377424668204523e-08,7.221707171146209e-08,1.585090516568772e-05,6.336563799048604e-08,-0.011344668865203857,-0.004493961036205292,0.0880592155456543,-0.00017784778028726578,-0.0003304387256503105,9.310499764978885e-05,0.08835712318466082,0.0002780484186702359,0.006366410255432129,0.013509149551391602,0.10768152236938477,0.00013306899927556515,0.00028783015906810763,0.0011016552150249481,0.10815625683719313,0.0011056524019451188
turn,-0.220473180427216,0.07717927883903031,9.79407877922058,0.0011558323418648798,-0.010177432366181165,0.1229815824329853,9.802472454915065,0.12382978921991683,6.972364685213271e-06,4.156959400792332e-06,1.2728654166313164e-05,4.997302952325508e-09,5.880601715367534e-09,8.430612923962804e-09,1.2754742755360037e-05,8.759931474769193e-09,-0.009861596822738648,-0.0030993136763572695,0.09135066986083984,-0.00017446598038077356,-0.0003061610087752342,0.0009973667562007903,0.091536475308648,0.0010203270337444204,0.003443102538585663,0.007296499609947204,0.10497014999389649,0.0002044513076543808,9.195834398269654e-05,0.0014242379367351533,0.10503590631262226,0.001448702814190338
straight,0.13532397099705123,0.053848093730630354,9.80392867088318,-0.0014494252150689135,-0.008771474162494996,0.05578236138913781,9.812448540795522,0.058289502199816906,5.773418292601978e-06,8.936595723120309e-06,1.0237441189298313e-05,5.980060588525268e-09,1.1681108025617885e-08,9.591373507267752e-08,1.020838574339145e-05,9.267039539220516e-08,-0.004218460619449616,-0.006699581742286682,0.0913593578338623,-0.00019643165171146393,-0.00029350355267524717,5.447618663311005e-05,0.09140693917248537,8.938846747803928e-05,0.007264763116836548,0.008802274465560913,0.10428129196166992,0.0001681928150355816,0.00018164334818720817,0.0011518388986587525,0.1042965991013346,0.001166341112141528
straight,0.2165131375938654,-0.32038939537480476,9.780706253051758,0.0012552138497267152,-0.008969822849649063,0.00260268521742546,9.794482957738655,0.014262223498317345,7.745429658160536e-06,4.301858871851448e-06,1.638123829736345e-05,5.702211324187119e-09,6.698339498254497e-09,4.75304489693591e-09,1.6291729097291625e-05,5.57745783934539e-09,-0.005837162733078003,-0.008740928173065186,0.09162137985229492,-0.0002064569480717182,-0.0002802027761936188,-0.00012951159849762916,0.0918925763316218,1.4128070443235698e-05,0.0070210683345794675,0.0005567025020718575,0.10542014122009277,0.00021344972774386405,5.377628840506077e-05,0.00017561614513397216,0.1055950677646499,0.00031221156613915445
straight,0.24461100360844285,-0.1622655499447137,9.795872211456299,-0.0016906441842002096,-0.000673340254870709,-0.0012579373249900529,9.803851531571524,0.010230918568453106,5.787334577319038e-06,1.3753518646880416e-06,1.4410512225714055e-05,4.7296255950667575e-09,4.87688916941376e-09,2.496349892278028e-09,1.4479479664648973e-05,2.024316819958942e-09,-0.002375379651784897,-0.0038560193777084353,0.09156317710876465,-0.00020975500345230103,-0.00013612419366836547,-0.0001288537308573723,0.09162789084799039,1.804299761236474e-05,0.008109675049781799,0.0013160328567028046,0.10474817276000976,0.0001095957588404417,0.00014926459640264512,0.00013857595622539522,0.1047909544672587,0.00024291027436596852
rest,0.2845485415775329,0.2657399735452782,9.78086618423462,0.0007264707648937474,0.0012506132144335423,-0.0014300454083422665,9.793674660087401,0.009756706374223937,3.844778853237364e-06,6.271840242778911e-06,1.074964462528299e-05,4.495905845000649e-09,3.4922163139196785e-09,3.1693243149739147e-09,1.0852685167760727e-05,1.9598205932336276e-09,-0.0008318641781806946,-0.0032304030656814574,0.09295531272888184,-0.0001799475774168968,-0.00012232854962348938,-0.00016720917075872422,0.09306698438819386,2.2848550839839754e-05,0.0070240598917007445,0.00782860279083252,0.1029567527770996,0.00014808052219450474,0.000178097952157259,0.00010838314890861512,0.10304791574926624,0.00020861904423231657
rest,0.28654216198250654,0.35440861582756045,9.78508991241455,-0.001390085371240275,0.0014948769175771304,-0.0013297384951874846,9.79877568243145,0.008834158765477017,4.498210506054402e-06,1.5884485151497057e-06,1.1667948254018906e-05,3.655030310723253e-09,1.8731767198665086e-09,3.051397514400786e-09,1.1662849395779137e-05,1.296052798522891e-09,-0.0010712244361639023,0.0012301525473594665,0.09266289710998535,-0.00015780296176671983,-0.0001015705056488514,-0.00015816129744052886,0.0927823542733139,1.4953579749446798e-05,0.006535906791687012,0.0059535235166549684,0.10262398719787598,0.0001259738951921463,0.00011427988298237323,0.00010950176976621151,0.10271056615812982,0.00018402486720753142
rest,0.27749523881822824,0.3523926393687725,9.784739418029785,-0.00161123140991549,0.0016687380589428358,-0.0015510075009660797,9.798416990957532,0.009442568437447927,5.275270860533709e-06,1.5113032485038795e-06,1.3272583929077794e-05,3.4084135291092005e-09,2.8561920306449395e-09,3.2179261118128434e-09,1.332523176626382e-05,1.2627618673071701e-09,-0.0009443499147891998,0.0012906375527381897,0.09252498626708984,-0.00013386139646172525,-0.00010137991048395634,-0.00013937082141637802,0.09264942495945956,2.503514020753032e-05,0.006726057529449463,0.0060865354537963864,0.10307868003845215,0.00011341115459799767,0.00012401221320033074,9.78099089115858e-05,0.10316237425380717,0.0001851660953483322
rest,0.28248786414973437,0.3578201256832108,9.779805488586426,-0.000999228378641419,0.0010898964057196282,-0.0018685583606020374,9.793764964630169,0.008558357586601294,4.698531447286714e-06,2.0544153315684696e-06,1.184974301612201e-05,3.768294858063575e-09,2.310285401364763e-09,2.085256834683823e-09,1.199641180544623e-05,1.338822679437692e-09,-0.001214621365070343,6.869690027087927e-05,0.0924371337890625,-0.00015151169151067734,-0.00010140594094991684,-0.00013500866480171682,0.09254344826385973,1.5208863019027894e-05,0.006862931251525879,0.006829991936683655,0.10360039710998535,0.00010799280367791653,0.00012687254697084428,8.649792522192002e-05,0.10371734657461695,0.000170426941011454
rest,0.28549810639524364,0.3488161876052618,9.779692163467407,-0.0013622450652474073,0.0017714568662313469,-0.001182733435289265,9.79401179349926,0.009097106111647353,5.787752115843851e-06,2.1187621729087642e-06,1.8069152685157777e-05,4.188544991008932e-09,2.796325238957357e-09,2.391377666524723e-09,1.818715207229193e-05,1.6626408075100636e-09,-0.0016465063393115997,0.0006584432721138,0.09106592178344727,-0.00015326193533837795,-0.0001752033643424511,-0.00012044232338666916,0.09116837048769334,1.2525438646767913e-05,0.007289357185363769,0.006406620144844055,0.1046033763885498,0.0001479724794626236,0.00015376872383058071,0.00010944275185465814,0.10477064043138158,0.0002212715708144384
rest,0.2776605672587175,0.35163452439010146,9.790244159698487,-0.0025794604468683245,0.0017104040319100022,-0.0011446093920858401,9.80497835809548,0.009160922035613875,6.5811406914553224e-06,2.2786599395067344e-06,2.2488886018193606e-05,3.5971978209627747e-09,2.434204076572355e-09,2.588639128074794e-09,2.246205363330443e-05,1.2429436788611773e-09,-0.001878200024366379,0.00032512832432985306,0.09111665725708008,-0.0002055131644010544,-8.56325775384903e-05,-0.00013743421062827112,0.09122072502517865,2.114989054372993e-05,0.0074647247791290285,0.006434796452522278,0.10469799041748047,9.804453700780869e-05,0.00013095876201987266,0.00010625957511365414,0.10481948589599353,0.00021374683332343135
rest,0.2826674515288323,0.3556818101555109,9.783518648147583,-0.0015733226724114501,0.000830170360095508,-0.0008316182922135341,9.798005925135548,0.008936515090512425,7.002230119651987e-06,1.2043631020686044e-06,1.9243715759163875e-05,4.383610130702028e-09,2.4838298183750497e-09,2.3373900388519077e-09,1.9645002707097143e-05,1.5275384807868528e-09,-0.0016139952838420868,0.0009873861074447632,0.09084959030151367,-0.00022122226655483246,-0.00012001089751720429,-0.00011594341136515141,0.09101564734822125,1.4748992757529368e-05,0.007118771076202393,0.006057534813880921,0.10461369514465332,0.0001673593744635582,0.00013635250739753248,0.00011019325815141201,0.10472047660974773,0.00022424003113310142
rest,0.2840634454588872,0.3529210929572582,9.781258239746094,-0.0009776065025653225,0.0016716431580425706,-0.0013368085018191779,9.795417347377745,0.00951205641147997,7.022199720817352e-06,6.668913686311037e-07,1.4152007348230244e-05,3.88577749270461e-09,3.16121814432158e-09,2.9818967166500245e-09,1.4574137042943052e-05,1.4488868099436272e-09,-0.0016081741452217103,0.001760042905807495,0.0925180435180664,-0.000170133113861084,-0.0001225661300122738,-0.00016102792695164682,0.09257887949742545,1.2497603730365384e-05,0.007318476438522339,0.005382496118545532,0.10333176612854005,0.0001300544384866953,0.0001567601040005684,0.00012253955937922001,0.10352441487936884,0.0002175927799481711
rest,0.2805573412310332,0.3512241977453232,9.778516006469726,-0.0007491524486249546,0.0010330513716326096,-0.002082439967234677,9.792493293578609,0.00982797687069281,6.9016316858885915e-06,7.116648705344119e-07,1.4524586292598058e-05,4.769937705060081e-09,3.1846592437704385e-09,3.1978262141159723e-09,1.4917806364484575e-05,1.9984687562774303e-09,-0.0015038084983825684,0.0016427353024482728,0.09166035652160645,-0.00019212566316127779,-0.00012954387813806533,-0.00019483886659145357,0.09169945987059451,2.715587357295295e-06,0.006913001537322998,0.005578874349594116,0.10405461311340332,0.00011903569102287293,0.00015071367844939233,9.629473090171815e-05,0.10429066728724297,0.0002223859211977332
rest,0.2774239493825007,0.35408840686082843,9.78337984085083,-0.0017430318317019555,0.0009787962627160595,-0.001133692722505657,9.79756873956685,0.008789594149707598,7.158656510477909e-06,9.043295829826979e-07,1.8950056117420992e-05,3.5961545020024223e-09,2.798252630959347e-09,2.084382610351152e-09,1.9387845381901115e-05,1.2085368102544828e-09,-0.0015260066092014314,0.0015795782208442688,0.09160837173461914,-0.0001472296379506588,-0.00011668263003230095,-0.00014321141876280307,0.09168222065114705,9.04651187140792e-06,0.0068902957439422605,0.005727286338806152,0.10437701225280761,0.0001470528729259968,0.0001453380845487118,8.436319418251515e-05,0.10457586932447166,0.00015536069884015464
rest,0.28257192427292466,0.35202342599630354,9.787661151885986,-0.0018369314366282197,0.0018900665979936094,-0.0018600626516854391,9.80183292127314,0.00919127768179402,7.26036481894963e-06,6.463770848944512e-07,1.556613748920956e-05,5.023389117626933e-09,2.20554968100362e-09,2.1433257119122947e-09,1.6013242263926372e-05,1.89013486327763e-09,-0.0021868890523910525,0.0012733697891235353,0.09194511413574219,-0.00016495667397975922,-8.904297836124897e-05,-0.00012431377544999122,0.091994906059988,1.4962440099396128e-05,0.007760636806488037,0.005397583842277527,0.10361978530883789,0.00013783656992018224,0.00017812807112932205,0.00012914505787193776,0.1038240422607089,0.00023296906989592544
rest,0.2838512978516519,0.3517850896716118,9.786634550094604,-0.001053324839376728,0.0009402705714660443,-0.0011350241713807918,9.800972214497463,0.008874254825036327,7.235767262190722e-06,9.185746706965154e-07,1.8266533211989726e-05,3.2549854544638417e-09,3.514323158042732e-09,2.3459831681368063e-09,1.8691963666235224e-05,1.4920072488000679e-09,-0.001322813481092453,0.0013914184272289275,0.09113855361938476,-0.0001325240731239319,-0.00019668065011501311,-0.00012826203368604183,0.09122971735537636,2.0636608176690307e-05,0.007242178916931153,0.005825901031494141,0.104425687789917,0.00010391251184046269,0.00018432408571243287,0.0001027210708707571,0.10459383861395916,0.00021461128531927433
rest,0.28190422725863756,0.3554516540467739,9.783732023239136,-0.00164175813242764,0.00037603406958282905,-0.0016308831058631768,9.797871988766135,0.008908389682938679,6.775443394382261e-06,8.329395665382748e-07,1.754974404228969e-05,3.2714351478012742e-09,3.374630396478095e-09,2.2623169997509483e-09,1.7979608419146083e-05,1.4474880338061732e-09,-0.0015269322693347931,0.0014989055693149568,0.09171586990356445,-0.0001290817465633154,-0.00012136193923652172,-0.00013138013891875744,0.0917683193597036,1.2772650398928537e-05,0.006954239010810852,0.0054627895355224615,0.1038111686706543,0.00012277035042643547,0.0001559850759804249,7.476019673049451e-05,0.1040630999306077,0.00018365062120352928
rest,0.28432607314083724,0.351808972209692,9.775116062164306,-0.002122024337863877,0.0007748510984401946,-0.0015093024519410392,9.788910140446605,0.008544168399555416,5.0115201462059e-06,1.5136115687968662e-06,1.1817192697815861e-05,3.3999699325165466e-09,2.661869045203641e-09,2.01252832330969e-09,1.1750724396574232e-05,1.4459391966576039e-09,-0.0009243618696928024,0.0011429165303707123,0.09286229133605957,-0.00015938768163323403,-0.00012977437116205693,-0.00011996159330010414,0.0930675657239286,7.889492094567918e-06,0.006275528073310852,0.005909234881401063,0.10290280342102051,9.588107466697693e-05,0.0001440799981355667,0.00010273354128003121,0.10295286722863764,0.00018249901645357342
rest,0.27825900782598184,0.35208534106612205,9.78471544265747,-0.0019443602223418565,0.0007551519636035664,-0.0002101400036917767,9.798087430787081,0.008765788717061934,5.617936014340653e-06,7.657330811860738e-07,1.1010482849821744e-05,3.5194461760443216e-09,3.1912003643625847e-09,2.2860676993365245e-09,1.1286187830374523e-05,1.679128194424328e-09,-0.0010223301500082017,0.0015479236841201784,0.09338887214660645,-0.00023395786061882972,-0.00012833246961236,-0.00011501282453536987,0.09348914801818217,7.883226376131467e-06,0.006744818687438965,0.005656388998031617,0.1023970890045166,0.0001249158289283514,0.00016150888055562973,0.00010742993094027043,0.10259875156417435,0.0002477432933328815
rest,0.28349982797168194,0.3519110380113125,9.786892461776734,-0.002272768215875658,0.0019053073330724147,-0.0021457046949944925,9.80016688122489,0.009031384489604943,5.47292872871287e-06,4.0690799683173423e-07,8.345885512994754e-06,4.187707216709753e-09,2.462905755231463e-09,1.6308373701769933e-09,8.590034325332474e-06,1.3959770325827329e-09,-0.0010056541115045549,0.002076619267463684,0.09390144348144532,-0.0001669585332274437,-0.0001307219546288252,-0.0001174845639616251,0.0939916361032135,2.3020958088155e-05,0.006630771160125733,0.004702519774436951,0.10178898811340333,0.00013887963257730007,0.00014477550983428954,0.00010186079889535904,0.1019441108927219,0.00017942271905896243
rest,0.2817871166739496,0.35362651482224466,9.78500093460083,-0.003014622692289777,0.0009370827145176009,-0.0018916417331638514,9.798351012834205,0.009227722660953825,5.5087414414030794e-06,4.954922761557902e-07,8.568927165492168e-06,3.872985831813232e-09,2.5660191702728497e-09,2.4792765318998525e-09,8.817242755654505e-06,1.6853034460952803e-09,-0.0008730404824018479,0.0021733935177326203,0.09353147506713867,-0.0001638820767402649,-0.00011093314737081527,-0.00014143187552690507,0.09360447691598388,5.084150536388335e-06,0.0066809082031250005,0.004921827018260956,0.10218063354492188,0.0001432959083467722,0.0001172839105129242,8.847546763718128e-05,0.10236828441985103,0.00019530015429911917
rest,0.2844925554042857,0.3504236824810505,9.782473030090332,-0.002629423189755471,0.0010793970677150356,-0.0007064935228208924,9.795755495957017,0.008951030748743184,5.4789279283891175e-06,4.590897334001033e-07,8.240101396937923e-06,4.012412225968593e-09,2.6238252515031362e-09,2.161728103608664e-09,8.489797765460433e-06,1.5714146693084307e-09,-0.0015297438204288482,0.0016746953129768373,0.09357713699340821,-0.00015414196066558362,-0.00011256713420152665,-0.0001427716575562954,0.09365847211409141,1.946084410549227e-05,0.00686839759349823,0.005244272351264954,0.10216222763061523,0.00011596785858273507,0.00012434271164238453,9.772003628313541e-05,0.10235723233540907,0.00017536190966712214
